date,sleep_h,active_cal,exercise_h,stand_h,basal_cal,flights,max_hr,min_o2,activity_mets,avg_rr,avg_resting_hr,steps,daylight_h
2022-07-13,12.444444444444445,475.27,4.0,73.0,1983.795,9.0,105.0,0.83,,13.864406779661017,59.0,5997.0,
2022-07-14,4.398611111111111,539.163,39.0,107.0,1991.346,7.0,103.0,0.92,,,59.0,11807.0,
2022-07-15,11.099444444444444,494.034,7.0,106.0,1973.352,9.0,87.0,0.94,,13.090909090909092,56.0,6118.0,
2022-07-16,11.612777777777778,806.689,36.0,231.0,2066.346,29.0,166.0,0.93,,13.202380952380953,55.0,18248.0,
2022-07-17,11.416944444444445,1538.022,139.0,246.0,1943.878,27.0,154.0,0.95,,12.144736842105264,56.0,14635.0,
2022-07-18,15.89,931.225,79.0,207.0,2098.406,5.0,114.734,0.95,,12.3,55.0,16787.0,
2022-07-19,12.571388888888889,935.2,87.0,190.0,2053.347,9.0,115.332,0.95,,13.109756097560975,56.0,12430.0,
2022-07-20,15.120277777777778,647.4350000000001,26.0,129.0,1997.744,15.0,105.0,0.91,,12.674418604651162,55.0,14336.0,
2022-07-21,14.431111111111111,611.874,19.0,144.0,2025.943,28.0,93.0,0.95,,12.44047619047619,54.0,9426.0,
2022-07-22,13.118333333333334,1170.502,103.0,198.0,2025.015,17.0,154.461,0.92,,12.416666666666666,52.0,13240.0,
2022-07-23,15.177222222222222,1762.974,194.0,289.0,1936.88,13.0,143.058,0.94,,12.566666666666666,62.0,18530.0,
2022-07-24,18.859444444444446,1226.873,94.0,206.0,1932.109,17.0,150.0,0.94,,12.729166666666666,55.0,10776.0,
2022-07-25,13.367777777777778,484.786,10.0,111.0,1964.973,11.0,103.0,0.93,,12.862745098039216,51.0,7625.0,
2022-07-26,11.355555555555556,481.823,8.0,50.0,1995.946,9.0,91.0,0.92,,12.954545454545455,51.0,4645.0,
2022-07-27,7.306111111111111,499.57,6.0,118.0,1974.035,13.0,98.0,0.91,,12.0,54.0,6693.0,
2022-07-28,14.38111111111111,925.189,77.0,211.0,1972.494,7.0,134.976,0.91,,12.425,62.0,21874.0,
2022-07-29,15.008888888888889,549.535,17.0,110.0,1963.45,16.0,101.0,0.93,,12.486486486486486,56.0,9329.0,
2022-07-30,15.9,712.646,49.0,157.0,1923.53,16.0,130.0,0.93,,13.173076923076923,57.0,10445.0,
2022-07-31,14.645833333333334,1116.826,98.0,189.0,1955.275,12.0,145.044,0.93,,13.136363636363637,57.0,12662.0,
2022-08-01,12.631944444444445,555.166,9.0,114.0,1953.88,9.0,99.0,0.93,,13.154545454545454,56.0,9304.0,
2022-08-02,11.6425,582.466,4.0,175.0,2002.869,14.0,104.0,0.9,,12.5375,58.0,8307.0,
2022-08-03,11.355833333333333,738.567,27.0,202.0,2014.792,21.0,118.132,0.94,,13.82258064516129,55.0,13288.0,
2022-08-04,16.07888888888889,652.679,21.0,183.0,1987.627,21.0,123.0,0.9,,12.773584905660377,61.0,13367.0,
2022-08-05,12.681111111111111,1130.956,100.0,241.0,2033.53,16.0,127.637,0.92,,13.486486486486486,60.0,15637.0,
2022-08-06,16.432777777777776,1591.609,188.0,308.0,1980.007,13.0,135.0,0.95,,12.893617021276595,54.0,28919.0,
2022-08-07,12.851111111111111,890.231,73.0,196.0,1942.788,27.0,147.0,0.92,,13.330188679245284,55.0,18080.0,
2022-08-08,7.621666666666667,709.856,30.0,200.0,1957.032,21.0,126.0,0.94,,16.5,59.0,18689.0,
2022-08-09,15.97,813.616,57.0,208.0,1959.791,20.0,115.0,0.92,,12.92,58.0,18871.0,
2022-08-10,14.03111111111111,1646.108,146.0,319.0,2016.189,12.0,142.177,0.91,,13.320754716981131,56.0,31019.0,
2022-08-11,14.53888888888889,569.319,14.0,96.0,1990.223,14.0,104.0,0.94,,13.055555555555555,50.0,8696.0,
2022-08-12,13.220833333333333,1319.638,143.0,299.0,1968.0049999999999,31.0,134.0,0.91,,13.920454545454545,55.0,29752.0,
2022-08-13,8.191666666666666,1160.237,123.0,241.0,1937.588,26.0,153.0,0.97,,11.5,63.0,14056.0,
2022-08-14,12.567222222222222,820.922,89.0,171.0,1996.219,22.0,103.0,0.92,,13.418367346938776,58.0,20106.0,
2022-08-15,16.14638888888889,542.321,16.0,84.0,2019.003,2.0,94.0,0.92,,13.058823529411764,54.0,10468.0,
2022-08-16,9.56611111111111,530.321,15.0,128.0,1934.101,7.0,163.0,0.93,,12.652777777777779,57.0,13765.0,
2022-08-17,5.191944444444444,1087.901,125.0,225.0,2000.648,26.0,169.0,0.93,,14.083333333333334,56.0,26629.0,
2022-08-18,10.983888888888888,436.473,4.0,73.0,1943.65,4.0,99.0,0.92,,12.525641025641026,51.0,7402.0,
2022-08-19,7.260555555555555,664.594,17.0,147.0,2093.239,10.0,102.0,,,,61.0,14067.0,
2022-08-20,6.467222222222222,858.88,41.0,222.0,2032.537,22.0,140.038,0.9,,13.366666666666667,60.0,17715.0,
2022-08-21,12.8825,566.248,9.0,138.0,1999.386,8.0,102.0,0.92,,13.772727272727273,61.0,10573.0,
2022-08-22,13.210277777777778,552.112,16.0,114.0,1974.128,4.0,104.0,0.9,,13.166666666666666,60.0,10561.0,
2022-08-23,14.616944444444444,529.531,40.0,104.0,1856.353,2.0,115.0,0.94,,12.627450980392156,55.0,9351.0,
2022-08-24,13.735,667.54,39.0,111.0,1964.451,11.0,111.0,0.94,,13.012195121951219,63.0,16274.0,
2022-08-25,11.9025,614.452,33.0,123.0,1929.798,5.0,138.0,0.91,,13.121951219512194,63.0,15128.0,
2022-08-26,12.293333333333333,689.609,47.0,115.0,1927.249,9.0,147.934,0.91,,13.047619047619047,64.0,10797.0,
2022-08-27,11.233611111111111,47.307,,6.0,1755.414,7.0,74.0,0.89,,12.606060606060606,60.0,6798.0,
2022-08-28,12.874444444444444,602.462,26.0,181.0,1929.309,6.0,137.0,0.92,,12.827586206896552,66.0,14985.0,
2022-08-29,16.011111111111113,1188.462,144.0,231.0,1964.836,7.0,150.314,0.94,,12.476744186046512,54.0,14573.0,
2022-08-30,7.7636111111111115,537.425,11.0,98.0,2078.531,16.0,82.0,0.93,,12.625,58.0,10307.0,
2022-08-31,11.995277777777778,542.867,16.0,106.0,1980.569,14.0,88.0,0.91,,12.53921568627451,60.0,8276.0,
2022-09-01,16.24361111111111,751.495,57.0,173.0,1982.213,18.0,109.91,0.93,,12.5875,56.0,18426.0,
2022-09-02,16.378333333333334,925.654,92.0,141.0,1962.321,7.0,137.0,0.92,,13.208333333333334,57.0,9852.0,
2022-09-03,14.385555555555555,792.709,58.0,206.0,1985.514,20.0,134.0,0.91,,13.238095238095237,60.0,19325.0,
2022-09-04,15.103055555555555,981.205,63.0,218.0,1936.758,34.0,156.0,0.94,,,64.0,17817.0,
2022-09-05,7.343055555555556,848.874,72.0,175.0,1994.721,33.0,131.0,0.92,,13.333333333333334,58.0,12555.0,
2022-09-06,16.66138888888889,567.056,13.0,129.0,1956.904,5.0,97.0,0.91,,12.652173913043478,55.0,11539.0,
2022-09-07,11.768333333333333,1148.7,91.0,256.0,2037.72,20.0,120.436,0.92,,12.614285714285714,60.0,24496.0,
2022-09-08,14.008055555555556,572.982,10.0,137.0,2056.907,6.0,89.0,0.97,,,54.0,10775.0,
2022-09-09,12.025833333333333,2127.707,197.0,310.0,2033.518,35.0,149.288,0.85,,13.186046511627907,55.0,26408.0,
2022-09-10,16.975,778.179,60.0,157.0,2046.229,4.0,113.769,,,,64.0,18799.0,
2022-09-11,6.094444444444444,699.938,20.0,176.0,2039.844,14.0,99.0,,,,62.5,14555.0,
2022-09-12,6.517222222222222,756.12,25.0,248.0,2081.201,13.0,171.0,0.94,,12.8,69.0,21720.0,
2022-09-13,14.987222222222222,445.806,6.0,86.0,2004.18,4.0,101.0,0.89,,12.393617021276595,63.0,7731.0,
2022-09-14,12.92,485.79,9.0,75.0,1988.574,8.0,94.0,0.9,,12.411111111111111,59.0,6344.0,
2022-09-15,12.808333333333334,1049.814,100.0,181.0,2014.676,8.0,148.0,0.93,,12.075,60.0,12481.0,
2022-09-16,13.178888888888888,904.244,70.0,152.0,1960.123,14.0,144.0,0.89,,12.883720930232558,59.0,9846.0,
2022-09-17,13.686666666666667,1483.023,188.0,312.0,1941.081,18.0,147.0,0.94,,12.52,59.0,24439.0,
2022-09-18,12.205833333333333,924.47,73.0,204.0,1969.877,31.0,113.0,0.95,,13.722222222222221,60.0,25973.0,
2022-09-19,17.294722222222223,540.033,10.0,83.0,1986.805,7.0,101.0,0.93,,12.614583333333334,58.0,7227.0,
2022-09-20,13.769722222222223,992.038,121.0,154.0,1954.083,7.0,159.765,0.91,,12.409090909090908,53.0,11582.0,
2022-09-21,15.220555555555556,547.781,17.0,109.0,1959.791,15.0,90.0,0.89,,12.384615384615385,57.0,9249.0,
2022-09-22,10.188333333333333,976.957,53.0,407.0,1978.968,4.0,135.0,0.92,,12.56578947368421,67.0,23363.0,
2022-09-23,14.266944444444444,1114.293,100.0,341.0,2094.398,13.0,132.0,0.95,,20.5,53.0,20118.0,
2022-09-24,8.232222222222223,953.707,79.0,297.0,2002.247,18.0,136.0,0.92,,15.5,65.0,18674.0,
2022-09-25,14.812222222222223,1171.387,108.0,221.0,1973.788,11.0,157.725,0.94,,13.224489795918368,57.0,15406.0,
2022-09-26,15.232777777777779,1012.9200000000001,103.0,268.0,1920.022,18.0,160.0,0.91,,13.766666666666667,57.0,21465.0,
2022-09-27,13.860277777777778,735.123,36.0,212.0,2012.5720000000001,30.0,133.0,0.91,,12.852272727272727,53.0,17565.0,
2022-09-28,14.185555555555556,611.639,19.0,161.0,2003.62,14.0,110.0,0.9,,12.569444444444445,51.0,11400.0,
2022-09-29,14.613611111111112,1242.225,132.0,301.0,2007.564,47.0,119.0,0.92,,13.021739130434783,54.0,29663.0,
2022-09-30,16.610277777777778,410.621,10.0,72.0,1901.146,12.0,111.0,0.93,,12.73,55.0,5559.0,
2022-10-01,16.784444444444443,671.037,14.0,194.0,2000.231,12.0,82.0,0.93,,13.244897959183673,56.0,17188.0,
2022-10-02,16.691944444444445,873.16,86.0,219.0,1924.104,6.0,117.302,0.91,,13.056818181818182,53.0,10529.0,
2022-10-03,17.486944444444443,586.34,25.0,154.0,1939.963,18.0,102.0,0.93,,12.083333333333334,52.0,10913.0,
2022-10-04,14.188611111111111,700.186,26.0,227.0,1905.848,11.0,132.0,0.95,,12.315217391304348,54.0,14432.0,
2022-10-05,16.83277777777778,1460.708,118.0,216.0,2016.008,15.0,154.747,0.9,,12.5,56.0,20652.0,
2022-10-06,12.481388888888889,1059.378,89.0,174.0,1969.366,13.0,156.149,0.93,,13.146341463414634,62.0,16007.0,
2022-10-07,16.613611111111112,705.576,63.0,210.0,1900.539,26.0,156.0,0.92,,13.18,58.0,22747.0,
2022-10-08,13.449444444444444,615.556,28.0,217.0,1922.344,21.0,125.0,0.91,,12.475,64.0,15660.0,
2022-10-09,17.275277777777777,1019.207,74.0,309.0,2049.073,21.0,112.0,0.9,,12.465116279069768,63.0,28160.0,
2022-10-10,15.382222222222222,555.711,22.0,142.0,1925.4370000000001,11.0,96.0,0.9,,13.642857142857142,58.0,11541.0,
2022-10-11,14.561388888888889,579.712,10.0,118.0,2032.698,6.0,83.0,0.92,,12.761904761904763,52.0,8343.0,
2022-10-12,15.151666666666667,629.449,28.0,141.0,1952.214,19.0,107.0,0.91,,12.916666666666666,53.0,17545.0,
2022-10-13,14.696111111111112,552.353,18.0,125.0,1953.132,15.0,89.0,0.91,,13.0,62.0,13192.0,
2022-10-14,17.489166666666666,531.733,14.0,128.0,1946.765,10.0,99.0,0.94,,13.975,52.0,9211.0,
2022-10-15,21.287777777777777,953.179,68.0,184.0,1970.766,11.0,135.213,0.93,,12.8625,56.0,11708.0,
2022-10-16,18.092222222222222,674.4350000000001,49.0,224.0,1834.156,9.0,122.0,0.93,,13.333333333333334,57.0,11340.0,
2022-10-17,15.430277777777778,588.835,17.0,152.0,2012.325,7.0,90.0,0.92,,13.378048780487806,54.0,12683.0,
2022-10-18,12.8825,867.581,61.0,151.0,1976.789,4.0,136.376,0.92,,12.96774193548387,61.0,7910.0,
2022-10-19,14.686111111111112,554.302,35.0,117.0,1901.309,8.0,108.0,0.94,,12.625,59.0,14839.0,
2022-10-20,15.856111111111112,419.475,8.0,93.0,1921.892,3.0,101.0,0.94,,12.684782608695652,59.0,6207.0,
2022-10-21,15.31,576.133,27.0,125.0,1978.448,21.0,98.0,0.92,,13.174418604651162,59.0,10305.0,
2022-10-22,19.700277777777778,560.616,16.0,210.0,1881.856,3.0,97.0,0.91,,13.306451612903226,56.0,14123.0,
2022-10-23,16.600833333333334,1151.424,119.0,238.0,1918.115,11.0,146.0,0.92,,13.991071428571429,59.0,12740.0,
2022-10-24,14.904444444444444,433.083,13.0,71.0,1912.372,8.0,110.0,0.93,,13.155555555555555,58.0,4976.0,
2022-10-25,17.021944444444443,610.509,30.0,141.0,1994.13,5.0,114.0,0.93,,12.85,58.0,13553.0,
2022-10-26,17.261666666666667,775.27,70.0,155.0,1929.698,9.0,119.869,0.89,,12.532608695652174,57.0,10333.0,
2022-10-27,14.249444444444444,458.722,8.0,77.0,1964.201,7.0,122.0,0.91,,12.576923076923077,57.0,5128.0,
2022-10-28,17.00888888888889,872.426,61.0,211.0,1988.192,12.0,114.0,0.92,,12.716216216216216,56.0,24159.0,
2022-10-29,10.950833333333334,518.287,12.0,170.0,1933.151,11.0,102.0,0.91,,13.038461538461538,58.0,12874.0,
2022-10-30,15.382222222222222,1010.675,87.0,177.0,1818.7259999999999,10.0,139.945,0.97,,12.166666666666666,58.0,11627.0,
2022-10-31,16.985555555555557,742.029,36.0,191.0,2042.483,12.0,99.0,0.94,,13.340909090909092,60.0,13634.0,
2022-11-01,10.6875,580.076,33.0,125.0,1990.293,6.0,99.0,0.93,,12.865384615384615,60.0,12737.0,
2022-11-02,15.506666666666666,934.302,77.0,172.0,1916.599,6.0,164.0,0.9,,13.41304347826087,64.0,16073.0,
2022-11-03,13.795555555555556,618.447,18.0,117.0,2036.711,18.0,104.0,0.91,,13.65,63.0,9957.0,
2022-11-04,14.267777777777777,914.915,109.0,206.0,2000.341,73.0,101.0,0.93,,12.939024390243903,55.5,29396.0,
2022-11-05,9.292777777777777,946.679,117.0,181.0,1923.323,16.0,117.0,,,,,13258.0,
2022-11-06,17.0025,576.952,28.0,127.0,1940.045,5.0,122.0,0.91,,13.277777777777779,63.0,11200.0,
2022-11-07,8.406666666666666,606.8340000000001,45.0,105.0,1972.026,17.0,125.0,,,,66.0,15764.0,
2022-11-08,8.312777777777777,557.996,6.0,124.0,2022.521,6.0,98.0,,,,62.0,9231.0,
2022-11-09,15.187777777777777,493.949,3.0,73.0,1997.877,,114.0,0.92,,13.134146341463415,63.0,7158.0,
2022-11-10,16.198055555555555,599.074,16.0,101.0,2012.67,26.0,118.0,0.94,,13.404255319148936,61.0,10387.0,
2022-11-11,15.951944444444445,1036.2649999999999,93.0,220.0,2035.268,2.0,120.0,0.92,,14.315217391304348,58.0,21329.0,
2022-11-12,,589.046,18.0,104.0,2000.051,16.0,102.0,0.9,,16.571428571428573,57.0,13238.0,
2022-11-13,17.024166666666666,498.627,10.0,162.0,1901.886,10.0,132.0,0.92,,12.479166666666666,58.0,9651.0,
2022-11-14,15.99388888888889,528.98,7.0,113.0,2032.854,3.0,100.0,0.93,,13.482142857142858,57.0,8132.0,
2022-11-15,16.293333333333333,775.871,74.0,122.0,1909.94,5.0,128.0,0.92,,13.1875,63.0,8076.0,
2022-11-16,17.44638888888889,558.843,8.0,103.0,2024.115,7.0,97.0,0.92,,13.041666666666666,58.0,9338.0,
2022-11-17,14.7775,454.275,10.0,51.0,1992.478,9.0,97.0,0.92,,12.902439024390244,56.0,5708.0,
2022-11-18,16.2575,708.005,45.0,182.0,1941.529,8.0,154.0,0.89,,12.66304347826087,57.0,12193.0,
2022-11-19,14.571111111111112,633.983,54.0,203.0,1889.355,17.0,116.0,0.89,,13.473684210526315,57.0,20840.0,
2022-11-20,8.427777777777777,693.615,43.0,197.0,1915.536,20.0,127.0,0.96,,23.25,55.0,13869.0,
2022-11-21,15.663055555555555,753.47,79.0,152.0,1959.73,22.0,121.0,0.94,,13.081632653061224,52.0,8461.0,
2022-11-22,17.208055555555557,830.9730000000001,71.0,178.0,2018.638,26.0,124.0,0.92,,13.526785714285714,56.0,15950.0,
2022-11-23,16.525555555555556,836.833,91.0,178.0,1906.581,12.0,145.606,0.92,,13.118181818181819,52.0,10790.0,
2022-11-24,15.069722222222222,595.105,20.0,187.0,1953.329,8.0,134.0,0.91,,13.578947368421053,54.0,8847.0,
2022-11-25,14.314444444444444,896.626,102.0,191.0,2007.4,14.0,153.0,0.92,,13.179487179487179,53.0,9167.0,
2022-11-26,17.186944444444446,351.32,12.0,91.0,1867.953,8.0,91.0,0.91,,13.329545454545455,54.0,7755.0,
2022-11-27,15.488333333333333,440.321,12.0,120.0,1911.201,14.0,105.0,0.93,,13.169811320754716,52.0,10020.0,
2022-11-28,16.441944444444445,603.215,30.0,118.0,2011.381,15.0,104.0,0.9,,12.980392156862745,51.0,10052.0,
2022-11-29,14.233055555555556,752.443,52.0,113.0,1974.484,16.0,128.528,0.93,,12.66326530612245,55.0,7496.0,
2022-11-30,18.303055555555556,569.413,17.0,133.0,1989.853,8.0,93.0,0.94,,12.77659574468085,57.0,13602.0,
2022-12-01,17.06222222222222,498.666,11.0,87.0,2004.439,9.0,91.0,0.96,,12.67,55.0,6986.0,
2022-12-02,13.70861111111111,1143.892,89.0,184.0,2061.687,16.0,161.0,0.95,,12.921052631578947,61.0,11250.0,
2022-12-03,7.890833333333333,671.698,38.0,169.0,1907.524,16.0,147.0,0.94,,,63.0,9970.0,
2022-12-04,,603.075,17.0,181.0,2007.954,12.0,110.0,0.9,,,55.0,13257.0,
2022-12-05,16.214444444444446,479.113,9.0,77.0,1999.318,9.0,124.0,0.9,,13.75,56.0,5592.0,
2022-12-06,10.445833333333333,438.332,9.0,85.0,1944.336,5.0,95.0,0.93,,13.117647058823529,57.0,6983.0,
2022-12-07,14.134722222222223,1144.663,91.0,201.0,2007.075,8.0,164.0,0.93,,12.988095238095237,62.0,12859.0,
2022-12-08,14.501666666666667,435.724,7.0,76.0,2027.376,6.0,91.0,0.9,,12.869047619047619,58.0,6642.0,
2022-12-09,15.615,588.19,14.0,115.0,2038.9569999999999,10.0,115.0,0.91,,12.358695652173912,60.0,8952.0,
2022-12-10,,1031.313,93.0,221.0,1913.851,19.0,159.0,0.89,,,64.0,20786.0,
2022-12-11,8.786388888888888,656.806,12.0,205.0,2044.415,7.0,89.0,0.91,,12.89,58.0,14455.0,
2022-12-12,7.643888888888889,609.932,20.0,134.0,1964.712,9.0,92.0,,,18.0,58.0,12011.0,
2022-12-13,13.335833333333333,728.316,30.0,124.0,2088.679,9.0,143.813,0.95,,12.791666666666666,56.0,9258.0,
2022-12-14,12.725833333333334,554.062,13.0,110.0,2018.181,9.0,107.0,0.92,,13.25,65.0,10191.0,
2022-12-15,7.933333333333334,517.272,19.0,156.0,1892.731,9.0,87.0,0.92,,14.066666666666666,58.0,17226.0,
2022-12-16,16.7175,765.846,42.0,237.0,1943.343,13.0,108.0,0.86,,12.878378378378379,64.0,28169.0,
2022-12-17,3.3583333333333334,485.383,17.0,145.0,1899.49,18.0,93.0,0.91,,12.791666666666666,58.0,15932.0,
2022-12-18,10.653611111111111,601.907,38.0,160.0,1965.197,27.0,117.0,0.91,,12.694444444444445,62.0,16488.0,
2022-12-19,16.383333333333333,899.802,71.0,236.0,1990.6209999999999,39.0,106.0,0.91,,13.414285714285715,53.0,33602.0,
2022-12-20,12.615277777777777,634.506,19.0,208.0,1987.909,20.0,133.0,0.89,,13.13265306122449,58.0,16449.0,
2022-12-21,18.2,1067.6680000000001,88.0,240.0,2058.918,52.0,106.0,0.92,,13.462264150943396,53.0,32413.0,
2022-12-22,12.435277777777777,1206.219,94.0,365.0,2055.479,93.0,106.0,0.93,,13.090909090909092,58.0,44213.0,
2022-12-23,9.966388888888888,576.429,15.0,145.0,1932.272,23.0,100.0,0.91,,12.395833333333334,54.0,14074.0,
2022-12-24,,787.561,20.0,294.0,2014.72,12.0,121.0,0.95,,,66.0,19831.0,
2022-12-25,11.549444444444445,395.86,4.0,113.0,1955.811,11.0,92.0,0.9,,13.0,61.0,5662.0,
2022-12-26,28.467777777777776,934.518,89.0,188.0,1934.452,7.0,125.528,0.89,,12.372727272727273,53.0,12783.0,
2022-12-27,20.627222222222223,484.277,12.0,113.0,1942.442,6.0,89.0,0.94,,13.402173913043478,58.0,10663.0,
2022-12-28,22.10333333333333,718.509,23.0,221.0,2071.413,24.0,109.0,0.93,,12.654761904761905,54.0,8031.0,
2022-12-29,18.424722222222222,1020.808,65.0,362.0,2056.804,31.0,108.0,0.93,,13.432432432432432,59.0,24532.0,
2022-12-30,8.417222222222222,546.328,11.0,154.0,2013.25,13.0,114.0,0.94,,,,7473.0,
2022-12-31,,771.511,41.0,157.0,1955.52,18.0,136.024,0.92,,,56.0,7950.0,
2023-01-01,27.490555555555556,407.80400000000003,5.0,87.0,1959.706,12.0,110.0,0.92,,13.524590163934427,54.0,6612.0,
2023-01-02,24.384166666666665,603.034,19.0,208.0,1963.19,17.0,91.0,0.92,,13.90625,53.0,10513.0,
2023-01-03,26.250555555555554,621.6080000000001,30.0,120.0,2003.744,9.0,114.0,0.93,,12.186274509803921,52.0,12540.0,
2023-01-04,16.755,660.582,29.0,113.0,2002.657,8.0,113.407,0.94,,13.337837837837839,,7487.0,
2023-01-05,21.75138888888889,532.315,39.0,94.0,1972.896,14.0,98.0,0.93,,13.0,57.5,12519.0,
2023-01-06,24.184722222222224,616.713,25.0,170.0,1979.799,21.0,101.0,0.93,,13.464285714285714,50.0,16936.0,
2023-01-07,22.839444444444446,357.247,13.0,93.0,1836.338,15.0,112.0,0.91,,13.130434782608695,55.0,8033.0,
2023-01-08,9.525555555555556,469.209,7.0,151.0,1999.663,12.0,89.0,,,18.5,62.0,5586.0,
2023-01-09,24.481944444444444,505.604,8.0,101.0,1973.896,8.0,82.0,0.92,,12.521739130434783,53.0,8255.0,
2023-01-10,21.709444444444443,687.648,35.0,161.0,1994.237,25.0,110.0,0.78,,12.289473684210526,58.0,15550.0,
2023-01-11,1.5363888888888888,710.713,51.0,116.0,1999.5529999999999,7.0,146.0,0.9,,12.544117647058824,58.0,8483.0,
2023-01-12,20.834444444444443,708.573,30.0,148.0,2018.847,14.0,110.0,0.92,,12.547619047619047,56.0,16269.0,
2023-01-13,14.825555555555555,355.932,14.0,71.0,1891.636,6.0,115.0,0.91,,13.0,58.0,7027.0,
2023-01-14,9.259722222222223,455.606,4.0,149.0,1901.724,8.0,107.0,,,,57.0,9064.0,
2023-01-15,23.977777777777778,479.96,24.0,111.0,1833.409,6.0,108.0,,,13.044444444444444,55.0,11131.0,
2023-01-16,37.594722222222224,289.614,9.0,52.0,1918.3329999999999,3.0,110.0,0.93,,11.75,63.0,4915.0,
2023-01-17,24.55027777777778,505.128,14.0,85.0,1986.482,15.0,115.0,0.95,,13.148936170212766,,6807.0,
2023-01-18,7.651388888888889,369.526,5.0,68.0,1917.384,7.0,86.0,,,,61.0,5442.0,
2023-01-19,21.054166666666667,978.936,106.0,122.0,2028.336,10.0,130.224,0.9,,13.012820512820513,62.0,8972.0,
2023-01-20,9.295277777777779,416.134,6.0,101.0,1922.4579999999999,8.0,117.0,0.94,,,70.0,10734.0,
2023-01-21,,465.32,22.0,111.0,1876.9189999999999,10.0,113.0,0.9,,,56.0,11453.0,
2023-01-22,9.61888888888889,526.507,7.0,168.0,1963.074,14.0,117.0,0.94,,,58.0,7090.0,
2023-01-23,18.901666666666667,391.489,13.0,86.0,1966.904,12.0,95.0,0.94,,12.764705882352942,52.0,5883.0,
2023-01-24,20.624444444444446,964.032,124.0,153.0,1899.675,7.0,169.0,0.93,,12.585365853658537,56.0,8169.0,
2023-01-25,8.606666666666667,645.989,33.0,134.0,1990.848,8.0,114.0,,,,64.0,17238.0,
2023-01-26,21.93888888888889,550.397,26.0,163.0,1958.372,5.0,114.0,0.93,,12.886363636363637,53.0,13656.0,
2023-01-27,7.3069444444444445,600.821,26.0,174.0,1964.099,13.0,111.0,0.97,,16.333333333333332,,14064.0,
2023-01-28,23.90138888888889,304.345,6.0,86.0,1862.067,11.0,102.0,0.94,,12.744897959183673,54.5,6722.0,
2023-01-29,26.65222222222222,497.15,14.0,173.0,1923.629,18.0,105.0,0.93,,13.008620689655173,55.0,6706.0,
2023-01-30,22.760277777777777,513.901,10.0,126.0,1963.792,9.0,91.0,0.88,,12.854166666666666,61.0,7011.0,
2023-01-31,9.250555555555556,416.067,7.0,84.0,1927.431,3.0,84.0,,,,56.0,6457.0,
2023-02-01,24.176111111111112,475.89300000000003,11.0,86.0,1976.102,5.0,108.0,0.91,,12.843137254901961,,6291.0,
2023-02-02,20.68777777777778,617.704,27.0,115.0,1997.282,6.0,121.0,0.9,,12.805555555555555,59.0,13725.0,
2023-02-03,25.939166666666665,577.098,16.0,120.0,1994.869,11.0,92.0,0.9,,12.982456140350877,56.0,9925.0,
2023-02-04,9.178055555555556,458.457,19.0,125.0,1950.421,22.0,97.0,,,20.5,55.0,10954.0,
2023-02-05,25.683333333333334,344.726,4.0,95.0,1814.846,4.0,88.0,0.93,,12.711538461538462,55.0,5743.0,
2023-02-06,9.033333333333333,388.947,12.0,71.0,1934.7459999999999,8.0,87.0,,,,61.0,6820.0,
2023-02-07,19.68638888888889,418.84000000000003,1.0,63.0,1999.011,4.0,93.0,0.92,,13.0,58.0,4110.0,
2023-02-08,24.098333333333333,441.787,10.0,92.0,1906.43,4.0,106.0,0.98,,12.148936170212766,64.0,7687.0,
2023-02-09,8.96888888888889,433.889,6.0,72.0,1982.547,2.0,107.0,0.97,,,64.0,6080.0,
2023-02-10,8.771666666666667,489.177,9.0,123.0,1944.48,4.0,108.0,,,,56.0,9579.0,
2023-02-11,21.603055555555557,434.407,9.0,149.0,1926.719,10.0,107.0,0.91,,12.725,59.0,9653.0,
2023-02-12,,93.831,2.0,21.0,1775.54,5.0,87.0,0.9,,,52.0,1847.0,
2023-02-13,21.795833333333334,477.117,6.0,100.0,1974.884,3.0,109.0,0.92,,12.662790697674419,57.0,6610.0,
2023-02-14,8.086944444444445,291.749,5.0,78.0,1866.3609999999999,7.0,95.0,,,,63.0,7646.0,
2023-02-15,24.96638888888889,468.765,6.0,47.0,2033.808,6.0,88.0,0.95,,,57.0,5922.0,
2023-02-16,22.85388888888889,196.441,1.0,24.0,1809.316,7.0,122.0,0.93,,12.818181818181818,59.0,3180.0,
2023-02-17,21.154722222222222,413.742,9.0,101.0,1881.832,3.0,107.0,0.89,,12.627906976744185,,9286.0,
2023-02-18,,682.935,29.0,226.0,1934.617,15.0,120.0,0.93,,,56.5,22784.0,
2023-02-19,1.7333333333333334,662.258,30.0,205.0,1930.987,54.0,122.0,0.91,,13.125,55.0,17591.0,
2023-02-20,25.60388888888889,489.066,8.0,136.0,1932.206,6.0,106.0,0.85,,13.238636363636363,58.0,9416.0,
2023-02-21,7.698333333333333,828.277,99.0,150.0,1936.808,6.0,119.084,0.95,,,63.0,12421.0,
2023-02-22,20.390555555555554,513.177,19.0,103.0,1934.6779999999999,6.0,108.0,0.95,,12.6625,67.0,11711.0,
2023-02-23,22.615,655.975,18.0,160.0,2080.008,,114.0,0.95,,13.148936170212766,,12896.0,
2023-02-24,7.073333333333333,408.912,11.0,102.0,1925.917,7.0,107.0,,,15.5,61.0,9058.0,
2023-02-25,,350.269,15.0,68.0,1878.77,9.0,117.0,0.94,,,61.0,5758.0,
